id,w2v
117, এ ত  থ ে কে  আ ম ি   জী ব নে   খ ু ব ি   গু ড়ো ত বু পূ র্ ণ  এ ক টা   জি নি স  স ি খে ছি   কা র ণ   হ ি ং স া   ক র ে  ক ো ন কি   ি ছু   ক রা  য া য়   না   চ ে ষ্টা  ক ত ত ে   হ য়   ব ন্ ধু  ব ন্ ধু ই   থা ক ে   কি ন্ তু   নি জ ে র   জ ে গ ায়   স চ ে ষ্ট া  হ ত ে   হ য়  আ ম া র  ব ন্ ধু  ত া র প র  থে কেই  আ ম া র   শ া না   ক থ া   ব ল তে   চ া য় নি   আ ম ি   ব ি ন্ন   ভ া বে   তা র   স ন া  ক থ া ব ল া ও   স ে  আ ম ার স া থে  ক খ নো   ক থ া   ব লা নি   এ ই   জ ন্য   এই   গু রু ত্ ব পূ ন ্ণ   প া ঠ টি  আ ম া র  জ ী ব নে   খ ু বি   গ্র ভ   গ ভি র ভ া ব ে   প্র ভ া ব  খে ত ে  থা কে   
118, চ ি ক্ ষ া   ব র ্ ষ   টুোয়ে ন্ টি  এ ট ি ন   টোয়েন্ টি   না ই ন টি ন   এ   আ ব ে ন্দ না ডি   এ চ   প ি   টু   জি র ো   টু   টু   ফ া ই ভ  জ র   জি র   থ্রি   স ি ক্স  ফ া ই ভ   ওয়া ন   ওয়া ন   ফ া ই ভ   স ি ক্স  ওোয়া ন   জ ি র   ন া ই ন  ফ া ই ভ   এ ব ং   জ ন্ ম ত া রী ক  টোয়ে ন্ টি থ্রি   ফ ো র  টোয়েন্ টি   না ই ন টি ন   স হ  ব্য ব হ া র   ক া রি র  দ াঁড়া   জ ম া  দ ে ওয়া র  ন বী ক র ণ   বি ত্ত ি  র ব ে ন্দ ন গু ল ো   তা লি ক া   ক র ু ন   
119, হ্যাঁ   ব ল ছে   দা লা  এ ক টু   গ া ড়ি টা  এ ক টু   আ স তে ক লে  চা লা ন ক ি ক টা  ক র বে চ া লা ন   কে উ ম ভ া ব ে  চ া লা চ্ ছ ে   আ মা দ র ক ন  অ স ং্গী ত া  হ চ্ ছ ে   
120, ত   স ম স্য টা  আ ম া র  না   স ম স্ত টা ই  কে না   স ব া  হ চ্ ছ ে   ত র   আ ম ি   ও ল া র  গ া ড়ি টা   চ া ল া চ ্ ছ ে ন  
121, আ ম নি   ঠ ি ক টা  গ া ড ডা  আ ছ ে   সে ট া   ম া ঞ ছ ে   ন া   আ র  গা ড়ি  আ প নি   খ ু ব  স্ফ ি ড ে  চ া লা চ্ ছে ন   ক ি ক টা   ব রে গ  ক র ছে  না   আ র   গ া ড়ি টা আ প নি   হে লি যে  ন িয়ে  গ া ড়ি  চ ল যে   আ র এ খা নে  অ নে ক  ব ল স ক ম ন স ্ তা ল ে তা ল া তা   প ড়ে  য া ব ে   
122,আ ম না কে আ মি ফ ে ই জ ন্য  ব ল ছে  অ নে ক  র া ত্তা  অ নে ক বা ত্ চ া রা আ ছ ে   স্ কু ল   শ ু ট ি  ল ে যে  স্ক ু ল  ছ ু ট ে   স ম য়  আ প নি  এ ত ব ই স্ পি ডে  গ া ডই  চ া লা চ্ছে ন   
123, আ   ব ি ত র  ক নে ক ব া চ চা ল া আ ছে   ত া ল তা   ক র ে যা ম া র  ভ যে  আ ছে  এক তু   সে দ ি ক টা একু  ন জ ট খ ন আ প নি   আ প নি   টা এ ক ক কি ন ভ রে  গা রই  চ া লা চ্ ছে   তু  ভ া ব ন  জি নি স ট া   যে  কা ল ো  য দি   ক ন  ক্ষ তি ও   যা বে  ত খ ন  ক ি  হ বে   
124, হ   আ মি   তো   ক ত তা র  কি  ক ল ে ে ন  স ে  দ া ে  তো   কা মি  ন ম া   এ ব া র   য দি   আ ব া র য দ ি   কা র া র  য দ ি কি ছ ু   হ য়   
125,ত খ ন   ক ে   দা য়ি ত্ব হ বে  ত েই  দা ়ই ত্ব টা   আ প নি  না ব ে ন  ত র ন আ জ কে  যে দ ে আ ম া র  জ দি ক ি ছু  হ য়ে   যা য়   আ মি য দি   প র ে  কি  আ মা  য দি কো ন অ স বি ধ য়  ব া  এ ক টা  ব য় স ক ম া ন স   তা জ দি   ক রে  ক ি  কো ন  অ স ব ি ধ  হ য়   ত খ ন  কে  দায়ি ত্ব টে  নে বে স েই  দা য়ই ত্ব ট া কে  আ প নি  না বে ন   
126,   অ ব শ্ য   আ মি  ক ত তা  ঠ ি ক  ক লে   কি ন্তু  আ প নি  য ে  ক া বে  ক ত া তা   ব ল ছ ে ন  এ টা  কি ন্ তু   ক নে  এ ক বা র  উ প য ো ক ত ক তা ন হ য়  
127,আ প নি  বা ধ  আ স তে  য া ল া ন   আ র  রো ড ে  তো  অ নে কই  গা ড়ইি  য া চ্ ছ ে   য দি  গ া ড়ি রা ছ  স ে দে  এ ক স পে ন্ড হ ়ে  যা য়  ত খ ন   ক ে  হ বে   ত খ ন তো  আ প না র  জী ব ন ট া  যা ব ে   ে ত ে   যে   ক রা   আ ছ ে   তা দা র  জী ব ন  স ব  ত ব   জা ব ে   ত খ ন  ক ে  দ া ই টা  নে ব ে   এ টা  তো   পনা   গ ব র্ মেন্ট  বা ব  না   
128, এ ল   ক ব র ম ে ন  দা ইি ত্ব  ল ব ে না দা ম না   প্রাই ব ে র ব ত   তা ই না   বা ই ত ত দ া লে  কে না ব ে  উ নি   ব লু ন   প ত্ত ব দ ন  আ ম ার ক ত র  
129, ক ি ক আ জ া   আ মি  ত া রা   দে ক ই   য দী  আ ম া ক ন অ শ বি ধ হ য়   তা লে  ক ি ং   দা ই টা  কি ন ্ ত   আ ব নি   থা ক ব ে ন   এ 
130,ঠ ি ক আ ছে  আ ম ি   ঠ ি ক এ টে   স ব া ই যা ত ে  খা না  দে খ ব ো  আ প না  কে   ক ো  অ বী ক ্ক দা   য দ ী ক ো ন   প থ   হ্যাঁ   র এই টা   ঠ ি ক  আ   জ া তে  ভ গ ম ন  আ ক া কে  এ ক টা  প ত্ রা   ক রে  যা তে  কা র র জ ন্য  ক ন অ স ম ী ধ া  ন হ য়   ক ি ক া ছে   া দ া   
131, 
132, দ া ট ে স ন া ল দ ব ন   
133, 
134, এ এ ত ক ম  ব থ ে   
135, র া ম   হ ব া   হ া দ া   ব া ল চ দ া ব া া দ া ব া ধ ি   
136,হ্যা   ভ া ল ব ত ত ে  ক া দ া তে   ভ া ল ো   তে   ত ে ন ি ত ে   তা ম   ত া ক থ ে  ক  ব া ম ি  আ ছ ে   
137, আ ম গ দা   স ম স দ ন ে ি   প া ল া   
138, 
139, দ ু ই ে   দু ইে  আ ছে   ন ি ন ে   া ম   প াঁ চ   স ল   ই না ম ি ট া ক  দ ূ র ে   
140, আ র   ব া ই  গ া ড়ি ত মে   
141, 
142,হ া য়া   নি য়ে   নে ব ে ন   আ ম ি   ও ব কি ক রে   প ল ই ব া রি  আ বে   ক ি  ক র ে   
143,   হ্যা ম  ভ া ল ো  হ ব ে ন   
144,হ া ল ক ম   আ ছ ে   
145,হ্যাঁ   এ র ক ম   ক ব ে   আ মা কা  কো   স ব ধ া ে   নি   দি নে  ক া ল ছ ে   
146, আ ম ি   ভ া ক ে   পা চ বা ত া গে  ত া ক ে   
147, এ ক ক লা   ক া ক ে   
148, আ ক া ক ি ব া   
149, আ ম া র  পি   আ র  এ   এ ন  ন ম্ব র হ ল   ন যই   ছ য়   দু ই   চা র  তি ন   এ ক   প াঁ চ   ছ য়   স া ত   ছ া র   তি ন   তি ন   আ প নি   ক ি   প ি  ওয়াই   এ তে  আ ম া র  ব র ্ ত ম া ন   কুঁ জ ে জ া দ া ই  ক র তে  পা র ে ন   
150, এ টি   অ ন্ ত র   ধ া র ণ  দি য়ে   নি র া ম য়   ক রা   যে তে  পা রে   এ ব ং   যে   কো ন   প্র তি স র ণ   মূ ল ক  এ ন   ত্রু ট ি ও   স ং শ ো ধ ন   ক রা  যে তে  পা রে   
151, ল 
152, 
153,   ক ন ্না ম্বা র ব া লা র   আ মা দের ও া লা কি   পা থ ে র   ব া ল ে র  
154, ও ত ভ া ত ক া ত া   
155, দু ছ ে   ন   ন ি হ ন  ব সে ব া   কি ল ত ম আ ল া   কি ন  দ   
156, না শু নু ম ন   হ্যাঁ  হ্ া   ব স ছ  আ মি  ব তি আম  ক থ   শ ু নে ন ্ ি   তা র  হ্ া ঁ   ক থা   ছ ি ল   আ ম া দে র আ লো চ না   স বা   স া ম নে র  
157, আ র   স া ম ন ে   দ র তা র ি ক   স ম্ভ ব ত ো  আ মা কে   দ ে খ ে   ব ল তে  হ বে   এ কবা র  ধ র ু   
158, হ্যাঁ হ্যা   দ রস কা টি   ক ি  হ চ্ ছে   দ া স তা র ে কে  আ লো চ ন  স ব া টা   ব ত   ত ে া র  ক ে   স ে খা নে আ প না রা   স ক লে   চ লে স ব ে   
159, আ আ র  ব া দ া   স ম ্ ক া ন্ত  ব ি শ েয়ে  য দ ি   ব ল তে ই  হ ব়  তা হ ল ে   ব লি   য দে খ ন   ব া ধ ে ন   ব ে তে   চ া য়   এ যে  এ ত ত জ া য় গ া ়   ত   
160, য স ম ই  ই   প্যা ন ্ ডে লে র   স ে স ন   এ দ ি ক ে  এ তে   দি ক ে  ও র দি ক ে   ক র ে   ন া না   র ক ম ে   না ন া   ে ক   প্র দ ক  ত ৈ রি  হ চ্ ছ ে   আ মা দে র  প্র যে ক ্ টো  ভ াই টা র  ব্যা পা র য ো   দি ও   
161, তা জ া র  স ঙ ্গ ে   তু ন ো ন   ব ল ল   চ ল বে  না   কন্তু  দা য়ী র ম ধ ্যে  আ ম ি  ম া নু ষ কে  ব ো জা নো ক  চে ষ্ট া   ক র ছ ে   যে   ঢ া কা টা   দ ি চ ছে ন  ম া নে কি   
162, আ প না  আ মার  টা ক া ত ে  ত ো   ক র ছ ে না   ব বে   া   স ক লে   ম ি ল ে ই  হ চ ছ ে   স ক া   স া া ত   ক র ছে   তা ই  আ ম রা   ক দ ে ক টা  ক র তে  প া র ছি   
163, আ জ   ত্র দ ী দ টা র   অ র্ থ ব া ই   হ চ ্ ছে  ব া ই ব গ ল বায়   প া ত   কি ন্তু  আ প না রা   ক ি  ম ো টা ম খ  দ ে খ ছে ন  স ে টা  ও ়ই  দ র কা র এ ক ে   এ ক ে ই  আ লো চ না  ক র া হ ব ে   না   ক ি  ব ল তে ন  ব ল ল ো   
