id,w2v
121, ी च ा   
122, न  अ प े क् ष ा   ग र त े   गे तू र   पु ळ े   म ल ा   स ां ग ल ं  क ा म द े शी ल  मु क ् त्या   न ी   व ि च ा र   क र े ल  त ु ज्या  प्र े ज ल च ा   
123, मा ग च्या क ल ॅ ड च ं   प ण   द ो न   ् ल ॅ न म ी   त ु ल ा   आ त ा ज े   न व ी न   क ् ल ॅ न ज ो त े   ्या च ा  डि ज ाइ न  कि ती ल ा   
124, म ा झ  या च य  अ पे क ् ष ा हे   की ज र ा   च ां ग ल्या   डि ज ाइ न   त े   आ णि   प न च प ् ट   प ं च व डी   च ां ग ली  प ाय ल ं न   की   क स् ट म र  ला   प न प ठ लं  पाहय ल ं   
125, आ प ण तु झ्ह ा   प ् रे ज ल   ब द् द ल   बो ल त   त ा     त ु   तु झ ा क ा म र   फो क स  क र   म ी   तु ल ा   म् ट ला   की   म ल ा   ब े ट र   ड ि ज ाय न   आ हे   
126, ट ि क  ग े म   मू  व ि च ा र   क री   
127, ब ो ल व्या त ा   प ण ह ा   च ा र   च ा   व ि स   त र   
128,स ा ल   
129, ह ह ग   
130, ह ा   ह ा भ व न   
131, ल व   
132, स ा   भ व ज   
133, थ ा   
134,ह ा   
135, स ु द ा  व ी   च ा न  आ ह   म ं ग   
136,   म ु त ु ज ा वी च ा र ा च ं   क रून  क ा   क ाय   आ हे   क ंग
137, ा लव   
138, थ ा   भ ा   े ल व   
139, ह ा   ह ा ये   क   
140, हा   द े ऊ   आ ह ा ग  द े व या न न ा   
141,   
142, ह ा   ज ा व   
143,   
144, ा   
145, ह ि ा ि ग ा   ब े ट  अ र भ न   कु ठं  भ ि ल ाय च ं   े   
146, ी ग ा न   य ू ल ल व   ते ल   त ि त ा   क ु ठ हू   अ ग   अ ज े   ली ज   
147, अ ग ज ा क ल ी ग ा व   अ क श न  र ा न र   क ु ठ ेऊ   
148, ् ी   ज ा ड ी   ी ग   
149, ा   हा व   ज ा ल ं   च ा त े   
150, स ांव   
151, ह ा   ह ा व ठ ी च ा  न ा म   ग ज व  व   
152, ह ा   अा ग स न्या  क ा   ग ी ठ ू  न े व   
153, ं न ा ग ा  हे   स हा   
154, ह ा व   
155, 
156,   
157, ह ा व ा   च 
158, ा ल व   
159, ौ बो ल ा वू   ल ा   
160, ख ो   ह ो   च ा न े ल  ब ो ल   त र   
161, ो प ्या त ो ी   क ो ण त्या ब ँ क े च ं   अ कावं ट  ह त ं   
162, भहो आ णि     क सं  व ड ल ं  भ ा ट न ं  हे   क स ं क ाय   झ ा ल ं  म्हण ज े त  
163,र वम ी   स ां ग   
164, णि को ण त ं   को ण त ं   म ह ज तू न    अ क ां ट   ं ब र वे  क र े   का ही   स ा ग ू  श क त का   त ु म्ही   
165, ह   आ णि   अ ज ू न   म ज त ु म्हाला  क ाईी   क ॉ ल  व े ग े ल ्या ल ं  त ु म्ही   कु ण त ी  ल िं क व े ग रे   क ा य   ओ प न  क े ल ं स े ल ा त ं   
166,क   
167, काय   झ ा ल ं  त त न ं त र   म्हण ज े   ल ग े त   प ै से   गे ले   
168, प ो ट ी   क े   म ं ग   त ु म्ही क ा ए क क े स   फ ाइ ल  व े ग र े   क े ल े ए क ा त ा च ा  ब ं त र े   
169, त र   तु म्ही   म ं ग   आ त ा   तु म्ही   म ला य ऊ ं ब या ट ा  म ा झ ा ऑ फ ि स   म ध्ये   
170, ु म्हा ला   म ी   म ा झ ा  अॅ ड्रे स   कु ण च्या नं ब रो ड   स ें ड क र   त   प ा ठ व  ते   व तु म्ही   म ला   भ ि त ू  श क त ा येऊ न   
171, त ा ई   थ े व व   
172, हो   त ु म   च ं   म ज  ब ँ क े च ब ँ क े च ा   तु म च ा   प ा स ब ु क   व े ग े र े   तु म च ा   न ब र   आय डी   प र त  त ु म्ही   को ण त ा   मो ब ाई ल उ स क े ल ा   त   मो ब ाई ल   े   क्रे ड ी ट े ल   ला ग ती ल ं आ णि   तुम्ही   तु म्ही  स त ा प न   ला ग े ल   
173,आ न   क ू   च ा   
174, ब ो त   प े प न   ला गे लं  आ णि     तुम्ही त ु म च्या  बँ क ें  म ध्ये   ज ा न  च् ा न ल ा   तु म च ं   ख ा त ा व े ग र ी   च ग ्र ं   ब ं द  क र ाय ल ा स ां गि त ल े ल   की   न हे   
175, ल तु म्ही  आ णी  म ा ल ा  य ऊ ग   ब े ट ा  मा ज्ये ऑ फ ि स   म ध्ये   
176, उ ख े  व क ी   च ा ल व   
177, ए क न व ूं ब र   ए क ो ण श े ए को ण प न् न स र ों ज ी   ब य ा च ्या   ए को ण प न्न ा स व्या   र च ी   भ ा ग  उ त ् त ा र   यां श े   म ध ू म हा   न े नी थ ा न   च ा ल ंे   
178, ह ल ो   म ा झ ण ाव   आ दि त ी   आ हे   आ णि   मि   त ु म च् या   स ी ज न   फ ो र रे स् ट रॉ ं ट   म ध ू न  क ा ही   आ र् त ा स ा   प ु र व ी   
179, ज ी व न   भ ा ग ा ल ा हो त   त या   म ध ी ल   स ्व ी ट   स् वी ट   ल ा   च ां ग ल ा   व ा च   ए त न   व क्वा ल ि ट ी   ख रा ब   े   आ णि म झ ा   प ा र स   न ं ब र  आ हे   ट ू   स े व न   फ ो र  व न   स ि क ्स  आ ण ि   त द े च ु च   ज े ब ा त ा   च ी   न   क्व ा ल ि ट ी   आ हे न ा   त ए द म   ख रा   झ ा ल े ल ा आ ह   म ज े   द ु शी   झा ले ले आ हे   
180,स ो   त्या   ब द्द ल   म ला   ते   आ णि   प र ं   तु म   च ं   ज   आ ं ती   च् ा   त े ल  वा प र ल े न ा   त त े ल   प न ए ग द म   ख रा व या   
181,ख रा   क्वा लि टी  ज अ ट े ल   तु म्ही   द े व त ा य   आ णि   म ि ह च्या   ब द्द ल   तु म्हा ला   म ा मा ग ी ल   ऑ ड र ल ा प न   न ि ह र च ा  ब द्द ल   क ं प्ले न   के ली ती   त री   त ु म च ्या क डू न  काही   रि स् प ॉन ्स झ ा ल ा न ा   
